timestamp,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9
1665258463055,0,2,259,-329,351,-799,3322,2391,-4640
1665258463057,1,-2,258,-325,371,-797,3322,2391,-4640
1665258463058,1,-2,258,-325,371,-797,3322,2391,-4640
1665258463058,1,-2,258,-224,466,-814,3322,2391,-4640
1665258463058,1,-2,258,-224,466,-814,3322,2391,-4640
1665258463058,5,24,306,16,878,-1022,3322,2391,-4640
1665258463058,5,24,306,16,878,-1022,3368,2320,-4656
1665258463058,5,24,306,173,123,-937,3368,2320,-4656
1665258463088,5,24,248,18,251,-979,3368,2320,-4656
1665258463090,-4,16,248,18,251,-979,3368,2320,-4656
1665258463090,-4,16,248,-26,275,-891,3368,2320,-4656
1665258463090,-4,16,248,-26,275,-891,3368,2320,-4656
1665258463090,2,-8,242,70,-50,-897,3368,2320,-4656
1665258463090,2,-8,242,70,-50,-897,3368,2320,-4656
1665258463105,2,-8,242,-81,182,-988,3368,2320,-4656
1665258463106,2,-8,242,-81,-74,-851,3368,2320,-4656
1665258463106,-3,50,211,-149,69,-851,3368,2320,-4656
1665258463127,-3,50,211,-437,706,-653,3368,2320,-4656
1665258463128,-3,50,211,-437,706,-653,3368,2320,-4656
1665258463128,0,15,282,-422,815,-875,3368,2320,-4656
1665258463128,0,15,282,-422,815,-875,3368,2320,-4656
1665258463139,0,15,282,-253,303,-778,3368,2320,-4656
1665258463141,0,15,282,-253,303,-778,3368,2320,-4656
1665258463158,-2,0,261,-401,510,-734,3368,2320,-4656
1665258463159,-2,0,261,-344,343,-758,3377,2334,-4673
1665258463159,-2,0,261,-344,343,-758,3377,2334,-4673
1665258463159,2,-4,257,-360,341,-723,3377,2334,-4673
1665258463183,2,-4,257,-360,341,-723,3377,2334,-4673
1665258463185,2,-4,257,-409,411,-753,3377,2334,-4673
1665258463185,2,-4,257,-409,411,-753,3377,2334,-4673
1665258463185,0,5,261,-378,235,-784,3377,2334,-4673
1665258463206,0,5,261,-378,235,-784,3377,2334,-4673
1665258463208,0,5,261,-397,191,-777,3377,2334,-4673
1665258463208,0,5,261,-281,81,-816,3377,2334,-4673
1665258463208,2,3,263,-281,81,-816,3377,2334,-4673
1665258463220,2,3,263,-182,-14,-819,3377,2334,-4673
1665258463222,2,3,263,-182,-14,-819,3377,2334,-4673
1665258463222,0,5,259,-310,183,-755,3377,2334,-4673
1665258463235,0,5,259,-310,183,-755,3377,2334,-4673
1665258463237,0,5,259,-366,202,-725,3377,2334,-4673
1665258463237,0,5,259,-366,202,-725,3377,2334,-4673
1665258463259,1,-6,247,-399,209,-716,3377,2334,-4673
1665258463261,1,-6,247,-380,246,-823,3377,2334,-4673
1665258463261,1,-6,247,-380,246,-823,3335,2383,-4683
1665258463261,-2,15,246,-235,129,-863,3335,2383,-4683
1665258463283,-2,15,246,-235,129,-863,3335,2383,-4683
1665258463285,-2,15,246,-347,341,-782,3335,2383,-4683
1665258463285,-2,15,246,-347,341,-782,3335,2383,-4683
1665258463285,1,8,251,-274,225,-823,3335,2383,-4683
1665258463285,1,8,251,-274,284,-788,3335,2383,-4683
1665258463300,1,8,251,-340,284,-788,3335,2383,-4683
1665258463302,0,-2,256,-358,203,-773,3335,2383,-4683
1665258463302,0,-2,256,-358,203,-773,3335,2383,-4683
1665258463315,0,-2,256,-374,203,-789,3335,2383,-4683
1665258463316,0,-2,256,-374,203,-789,3335,2383,-4683
1665258463331,2,5,263,-409,307,-784,3335,2383,-4683
1665258463333,2,5,263,-409,307,-784,3335,2383,-4683
1665258463333,2,5,263,-403,259,-768,3335,2383,-4683
1665258463333,2,5,263,-404,251,-776,3335,2383,-4683
1665258463351,1,-2,256,-404,251,-776,3335,2383,-4683
1665258463352,1,-2,256,-369,255,-800,3335,2383,-4683
1665258463352,1,-2,256,-369,255,-800,3325,2405,-4628
1665258463373,0,3,256,-330,211,-821,3325,2405,-4628
1665258463375,0,3,256,-330,211,-821,3325,2405,-4628
1665258463375,0,3,256,-322,228,-818,3325,2405,-4628
1665258463375,0,3,256,-322,228,-818,3325,2405,-4628
1665258463396,0,1,254,-322,271,-818,3325,2405,-4628
1665258463398,0,1,254,-325,275,-821,3325,2405,-4628
1665258463398,0,1,254,-325,275,-821,3325,2405,-4628
1665258463398,0,-1,254,-321,262,-824,3325,2405,-4628
1665258463414,0,-1,254,-321,262,-824,3325,2405,-4628
1665258463415,0,-1,254,-333,299,-832,3325,2405,-4628
1665258463415,0,-1,254,-333,299,-832,3325,2405,-4628
1665258463415,0,-1,256,-333,290,-832,3325,2405,-4628
1665258463435,0,-1,256,-333,290,-832,3325,2405,-4628
1665258463439,0,-1,256,-330,296,-840,3325,2405,-4628
1665258463439,0,-1,256,-324,302,-845,3325,2405,-4628
1665258463439,1,4,256,-324,302,-845,3325,2405,-4628
1665258463459,1,4,256,-324,298,-825,3325,2405,-4628
1665258463461,1,4,256,-324,298,-825,3325,2405,-4628
1665258463461,1,0,258,-339,306,-809,3304,2408,-4628
1665258463461,1,0,258,-339,306,-809,3304,2408,-4628
1665258463486,1,0,258,-324,295,-825,3304,2408,-4628
1665258463489,1,0,258,-324,297,-832,3304,2408,-4628
1665258463489,1,4,255,-306,297,-832,3304,2408,-4628
1665258463489,1,4,255,-341,365,-811,3304,2408,-4628
1665258463490,1,4,255,-341,365,-811,3304,2408,-4628
1665258463509,1,1,260,-350,347,-808,3304,2408,-4628
1665258463511,1,1,260,-350,347,-808,3304,2408,-4628
1665258463511,1,1,260,-315,275,-814,3304,2408,-4628
1665258463511,1,1,260,-315,275,-814,3304,2408,-4628
1665258463530,0,1,258,-356,363,-811,3304,2408,-4628
1665258463532,0,1,258,-326,333,-823,3304,2408,-4628
1665258463532,0,1,258,-326,333,-823,3304,2408,-4628
1665258463532,2,-3,266,-280,218,-822,3304,2408,-4628
1665258463551,2,-3,266,-280,218,-822,3304,2408,-4628
1665258463553,2,-3,266,-255,75,-821,3304,2408,-4628
1665258463553,2,-3,266,-255,75,-821,3304,2408,-4628
1665258463553,2,2,260,-306,376,-820,3289,2405,-4645
1665258463575,2,2,260,-306,376,-820,3289,2405,-4645
1665258463578,2,2,260,-332,346,-814,3289,2405,-4645
1665258463578,2,2,260,-312,241,-807,3289,2405,-4645
1665258463578,1,2,255,-312,241,-807,3289,2405,-4645
1665258463578,1,2,255,-341,271,-809,3289,2405,-4645
1665258463596,1,2,255,-341,271,-809,3289,2405,-4645
1665258463597,2,3,251,-319,234,-808,3289,2405,-4645
1665258463597,2,3,251,-319,234,-808,3289,2405,-4645
1665258463614,2,3,251,-344,306,-805,3289,2405,-4645
1665258463616,2,3,251,-344,306,-805,3289,2405,-4645
1665258463616,1,1,256,-348,293,-797,3289,2405,-4645
1665258463634,1,1,256,-357,280,-794,3289,2405,-4645
1665258463636,1,1,256,-357,280,-794,3289,2405,-4645
1665258463636,1,2,255,-331,273,-804,3289,2405,-4645
1665258463636,1,2,255,-331,273,-804,3289,2405,-4645
1665258463657,1,2,255,-322,286,-798,3289,2405,-4645
1665258463660,1,2,255,-322,286,-798,3289,2405,-4645
1665258463660,1,0,257,-306,293,-811,3289,2405,-4645
1665258463660,1,0,257,-306,282,-818,3309,2438,-4668
1665258463660,1,0,257,-299,282,-818,3309,2438,-4668
1665258463686,0,-1,256,-291,270,-824,3309,2438,-4668
1665258463689,0,-1,256,-291,270,-824,3309,2438,-4668
1665258463689,0,-1,256,-274,267,-833,3309,2438,-4668
1665258463690,0,-1,256,-274,267,-833,3309,2438,-4668
1665258463690,0,2,255,-273,271,-829,3309,2438,-4668
1665258463711,0,2,255,-273,271,-829,3309,2438,-4668
1665258463713,0,2,255,-271,281,-825,3309,2438,-4668
1665258463713,0,2,255,-301,293,-814,3309,2438,-4668
1665258463713,1,0,256,-301,293,-814,3309,2438,-4668
1665258463737,1,0,256,-273,283,-830,3309,2438,-4668
1665258463738,1,0,256,-273,283,-830,3309,2438,-4668
1665258463738,0,0,254,-290,281,-822,3309,2438,-4668
1665258463738,0,0,254,-290,281,-822,3309,2438,-4668
1665258463738,0,0,254,-317,311,-819,3309,2438,-4668
1665258463760,0,0,254,-317,311,-819,3309,2438,-4668
1665258463763,1,1,257,-298,295,-821,3309,2438,-4668
1665258463763,1,1,257,-326,304,-810,3322,2406,-4682
1665258463763,1,1,257,-326,304,-810,3322,2406,-4682
1665258463763,1,0,256,-313,285,-811,3322,2406,-4682
1665258463785,1,0,256,-313,285,-811,3322,2406,-4682
1665258463789,1,0,256,-331,281,-811,3322,2406,-4682
1665258463789,1,0,256,-331,281,-811,3322,2406,-4682
1665258463789,1,2,257,-347,293,-807,3322,2406,-4682
1665258463810,1,2,257,-347,293,-815,3322,2406,-4682
1665258463812,1,2,257,-324,281,-815,3322,2406,-4682
1665258463812,1,1,256,-320,290,-814,3322,2406,-4682
1665258463812,1,1,256,-320,290,-814,3322,2406,-4682
1665258463831,1,1,256,-307,285,-815,3322,2406,-4682
1665258463833,1,1,256,-307,285,-815,3322,2406,-4682
1665258463833,0,0,255,-282,301,-808,3322,2406,-4682
1665258463833,0,0,255,-282,301,-808,3322,2406,-4682
1665258463851,0,0,255,-223,298,-817,3322,2406,-4682
1665258463853,0,0,255,-223,324,-817,3322,2406,-4682
1665258463853,1,2,256,-213,324,-817,3322,2406,-4682
1665258463853,1,2,256,-216,319,-825,3322,2406,-4682
1665258463871,1,2,256,-216,319,-825,3308,2418,-4678
1665258463873,1,0,257,-280,318,-816,3308,2418,-4678
1665258463873,1,0,257,-280,318,-816,3308,2418,-4678
1665258463873,1,0,257,-299,312,-815,3308,2418,-4678
1665258463886,1,0,257,-299,312,-815,3308,2418,-4678
1665258463887,0,0,256,-280,272,-826,3308,2418,-4678
1665258463903,0,0,256,-293,292,-826,3308,2418,-4678
1665258463905,0,0,256,-293,292,-826,3308,2418,-4678
1665258463905,0,-2,255,-331,298,-809,3308,2418,-4678
1665258463905,0,-2,255,-331,298,-809,3308,2418,-4678
1665258463923,0,-2,255,-280,312,-834,3308,2418,-4678
1665258463924,0,-2,255,-280,312,-834,3308,2418,-4678
1665258463925,1,0,255,-254,287,-828,3308,2418,-4678
1665258463942,1,0,255,-254,287,-828,3308,2418,-4678
1665258463944,1,0,255,-274,296,-833,3308,2418,-4678
1665258463944,1,0,255,-263,293,-829,3308,2418,-4678
1665258463944,1,3,256,-263,293,-829,3308,2418,-4678
1665258463966,1,3,256,-296,297,-816,3308,2418,-4678
1665258463971,1,3,256,-296,297,-816,3342,2373,-4688
1665258463971,0,3,257,-338,290,-802,3342,2373,-4688
1665258463971,0,3,257,-338,290,-802,3342,2373,-4688
1665258463971,0,3,257,-351,283,-794,3342,2373,-4688
1665258463987,0,3,257,-351,283,-794,3342,2373,-4688
1665258463989,0,0,257,-347,287,-794,3342,2373,-4688
1665258463989,0,0,257,-338,293,-801,3342,2373,-4688
1665258464011,0,0,257,-338,293,-801,3342,2373,-4688
1665258464015,1,2,256,-316,290,-817,3342,2373,-4688
1665258464015,1,2,256,-316,290,-817,3342,2373,-4688
1665258464015,1,2,256,-308,290,-821,3342,2373,-4688
1665258464015,1,2,256,-308,290,-821,3342,2373,-4688
1665258464034,0,1,256,-303,286,-824,3342,2373,-4688
1665258464036,0,1,256,-300,297,-819,3342,2373,-4688
1665258464036,0,1,256,-300,297,-819,3342,2373,-4688
1665258464036,1,2,257,-289,302,-823,3342,2373,-4688
1665258464064,1,2,257,-289,302,-823,3342,2373,-4688
1665258464066,1,2,257,-315,290,-817,3342,2373,-4688
1665258464066,1,2,257,-315,290,-817,3342,2373,-4688
1665258464066,1,2,257,-331,292,-815,3330,2364,-4665
1665258464066,1,2,257,-331,292,-815,3330,2364,-4665
1665258464082,1,2,257,-322,282,-815,3330,2364,-4665
1665258464084,1,2,257,-325,301,-811,3330,2364,-4665
1665258464084,0,1,257,-325,301,-811,3330,2364,-4665
1665258464084,0,1,257,-322,298,-809,3330,2364,-4665
1665258464102,0,1,257,-322,298,-809,3330,2364,-4665
1665258464104,1,1,257,-321,294,-807,3330,2364,-4665
1665258464104,1,1,257,-321,294,-807,3330,2364,-4665
1665258464125,1,1,257,-316,281,-814,3330,2364,-4665
1665258464128,1,1,257,-316,281,-814,3330,2364,-4665
1665258464128,1,2,256,-324,287,-812,3330,2364,-4665
1665258464128,1,2,256,-323,288,-812,3330,2364,-4665
1665258464128,1,2,256,-323,288,-812,3330,2364,-4665
1665258464147,0,2,257,-315,282,-817,3330,2364,-4665
1665258464149,0,2,257,-315,282,-817,3330,2364,-4665
1665258464149,0,2,257,-325,290,-811,3330,2364,-4665
1665258464150,0,2,257,-325,290,-811,3330,2364,-4665
1665258464172,0,1,257,-327,284,-811,3305,2373,-4696
1665258464175,0,1,257,-327,284,-806,3305,2373,-4696
1665258464175,0,1,257,-333,282,-806,3305,2373,-4696
1665258464175,0,2,257,-334,283,-805,3305,2373,-4696
1665258464187,0,2,257,-334,283,-805,3305,2373,-4696
1665258464189,0,2,257,-331,284,-806,3305,2373,-4696
1665258464189,0,2,257,-331,284,-806,3305,2373,-4696
1665258464204,1,1,255,-331,287,-807,3305,2373,-4696
1665258464205,1,1,255,-331,287,-807,3305,2373,-4696
1665258464205,1,1,255,-322,283,-812,3305,2373,-4696
1665258464221,1,1,255,-316,288,-814,3305,2373,-4696
1665258464223,0,2,257,-316,288,-814,3305,2373,-4696
1665258464223,0,2,257,-314,287,-816,3305,2373,-4696
1665258464244,0,2,257,-314,287,-816,3305,2373,-4696
1665258464246,1,1,256,-310,275,-817,3305,2373,-4696
1665258464246,1,1,256,-310,275,-817,3305,2373,-4696
1665258464246,1,1,256,-310,275,-817,3305,2373,-4696
1665258464265,1,1,256,-310,275,-817,3305,2373,-4696
1665258464268,1,2,257,-312,267,-816,3305,2373,-4696
1665258464268,1,2,257,-318,263,-815,3323,2389,-4666
1665258464268,1,2,257,-318,263,-815,3323,2389,-4666
1665258464283,1,-2,256,-320,255,-805,3323,2389,-4666
1665258464284,1,-2,256,-320,255,-805,3323,2389,-4666
1665258464284,1,-2,256,-334,260,-809,3323,2389,-4666
1665258464298,1,-2,256,-334,260,-809,3323,2389,-4666
1665258464300,0,3,257,-345,254,-804,3323,2389,-4666
1665258464300,0,3,257,-345,254,-804,3323,2389,-4666
1665258464315,0,3,257,-346,244,-807,3323,2389,-4666
1665258464316,0,3,255,-334,264,-818,3323,2389,-4666
1665258464317,1,0,255,-334,264,-818,3323,2389,-4666
1665258464335,1,0,255,-316,263,-827,3323,2389,-4666
1665258464336,1,0,255,-316,263,-827,3323,2389,-4666
1665258464336,0,-3,256,-419,325,-788,3323,2389,-4666
1665258464336,0,-3,256,-419,325,-788,3323,2389,-4666
1665258464355,0,-3,256,-289,310,-851,3323,2389,-4666
1665258464358,0,-3,256,-289,274,-834,3323,2389,-4666
1665258464358,0,5,258,-303,274,-834,3323,2389,-4666
1665258464358,0,5,258,-333,291,-815,3318,2363,-4712
1665258464376,0,5,258,-333,291,-815,3318,2363,-4712
1665258464378,0,1,251,-256,254,-840,3318,2363,-4712
1665258464378,0,1,251,-256,254,-840,3318,2363,-4712
1665258464378,0,1,251,-357,319,-807,3318,2363,-4712
1665258464389,0,1,251,-357,319,-807,3318,2363,-4712
1665258464390,1,5,256,-338,304,-813,3318,2363,-4712
1665258464404,1,5,256,-365,285,-795,3318,2363,-4712
1665258464406,1,5,256,-365,285,-795,3318,2363,-4712
1665258464406,1,3,257,-358,298,-808,3318,2363,-4712
1665258464429,1,3,257,-358,298,-808,3318,2363,-4712
1665258464431,1,3,257,-352,267,-803,3318,2363,-4712
1665258464431,1,3,257,-352,267,-803,3318,2363,-4712
1665258464432,1,1,260,-364,299,-806,3318,2363,-4712
1665258464451,1,1,260,-364,299,-806,3318,2363,-4712
1665258464453,1,1,260,-330,259,-815,3318,2363,-4712
1665258464453,1,1,260,-371,291,-803,3318,2363,-4712
1665258464453,1,1,259,-371,291,-803,3318,2363,-4712
1665258464474,1,1,259,-346,263,-808,3318,2363,-4712
1665258464475,1,1,259,-346,263,-808,3315,2429,-4717
1665258464475,0,1,254,-338,258,-809,3315,2429,-4717
1665258464475,0,1,254,-338,258,-809,3315,2429,-4717
1665258464487,0,1,254,-357,288,-806,3315,2429,-4717
1665258464489,0,1,254,-357,288,-806,3315,2429,-4717
1665258464489,0,1,254,-326,259,-813,3315,2429,-4717
1665258464503,0,1,254,-340,284,-810,3315,2429,-4717
1665258464505,0,1,254,-340,284,-810,3315,2429,-4717
1665258464505,0,1,256,-329,262,-816,3315,2429,-4717
1665258464524,0,1,256,-329,262,-816,3315,2429,-4717
1665258464526,0,1,256,-322,269,-818,3315,2429,-4717
1665258464526,0,1,256,-322,269,-818,3315,2429,-4717
1665258464526,1,2,257,-322,271,-816,3315,2429,-4717
1665258464549,1,2,257,-322,272,-814,3315,2429,-4717
1665258464551,1,2,257,-322,272,-814,3315,2429,-4717
1665258464551,0,1,256,-324,291,-817,3315,2429,-4717
1665258464551,0,1,256,-324,291,-817,3315,2429,-4717
1665258464570,0,1,256,-325,287,-817,3315,2429,-4717
1665258464571,0,1,256,-325,287,-817,3290,2414,-4764
1665258464571,2,1,256,-323,289,-818,3290,2414,-4764
1665258464571,2,1,256,-323,289,-818,3290,2414,-4764
1665258464590,2,1,256,-320,284,-823,3290,2414,-4764
1665258464592,2,1,256,-324,285,-822,3290,2414,-4764
1665258464592,0,1,256,-324,285,-822,3290,2414,-4764
1665258464592,0,1,256,-322,286,-823,3290,2414,-4764
1665258464614,0,1,256,-322,286,-823,3290,2414,-4764
1665258464615,1,1,256,-318,284,-827,3290,2414,-4764
1665258464615,1,1,256,-318,284,-827,3290,2414,-4764
1665258464615,1,1,256,-316,283,-832,3290,2414,-4764
1665258464637,1,1,256,-316,283,-832,3290,2414,-4764
1665258464638,0,1,256,-312,280,-834,3290,2414,-4764
1665258464638,0,1,256,-316,284,-830,3290,2414,-4764
1665258464638,0,1,256,-316,284,-830,3290,2414,-4764
1665258464661,0,2,257,-317,285,-823,3290,2414,-4764
1665258464663,0,2,257,-317,285,-823,3290,2414,-4764
1665258464663,0,2,257,-320,289,-818,3290,2414,-4764
1665258464663,0,2,257,-320,289,-818,3290,2414,-4764
1665258464663,0,2,257,-318,295,-817,3305,2403,-4699
1665258464679,0,2,257,-318,295,-817,3305,2403,-4699
1665258464680,0,2,257,-323,293,-813,3305,2403,-4699
1665258464680,0,2,256,-331,297,-807,3305,2403,-4699
1665258464714,1,2,256,-331,297,-807,3305,2403,-4699
1665258464718,1,2,256,-329,289,-807,3305,2403,-4699
1665258464718,1,2,256,-329,289,-807,3305,2403,-4699
1665258464718,0,1,256,-337,295,-805,3305,2403,-4699
1665258464718,0,1,256,-337,295,-805,3305,2403,-4699
1665258464718,0,1,256,-330,292,-811,3305,2403,-4699
1665258464719,0,1,256,-330,289,-813,3305,2403,-4699
1665258464743,0,2,257,-323,289,-813,3305,2403,-4699
1665258464745,0,2,257,-328,287,-811,3305,2403,-4699
1665258464745,0,2,257,-328,287,-811,3305,2403,-4699
1665258464745,0,2,257,-324,289,-814,3305,2403,-4699
1665258464745,0,2,257,-324,289,-814,3305,2403,-4699
1665258464766,0,2,257,-327,293,-813,3305,2403,-4699
1665258464768,0,2,257,-327,293,-813,3305,2403,-4699
1665258464769,1,2,256,-323,293,-817,3298,2405,-4743
1665258464769,1,2,256,-321,294,-814,3298,2405,-4743
1665258464784,1,2,256,-321,294,-814,3298,2405,-4743
1665258464785,1,2,256,-324,293,-814,3298,2405,-4743
1665258464785,1,2,256,-324,293,-814,3298,2405,-4743
1665258464802,1,2,256,-313,286,-824,3298,2405,-4743
1665258464803,1,2,256,-313,286,-824,3298,2405,-4743
1665258464803,0,1,255,-319,288,-821,3298,2405,-4743
1665258464803,0,1,255,-319,288,-821,3298,2405,-4743
1665258464817,0,1,255,-315,289,-823,3298,2405,-4743
1665258464819,0,1,255,-315,292,-823,3298,2405,-4743
1665258464819,0,2,256,-315,292,-823,3298,2405,-4743
1665258464837,0,2,256,-320,297,-820,3298,2405,-4743
1665258464839,0,2,256,-320,297,-820,3298,2405,-4743
1665258464839,0,2,256,-325,294,-814,3298,2405,-4743
1665258464858,0,2,256,-325,294,-814,3298,2405,-4743
1665258464860,0,2,256,-331,291,-808,3298,2405,-4743
1665258464860,0,2,256,-331,291,-808,3298,2405,-4743
1665258464860,0,2,258,-328,292,-808,3298,2405,-4743
1665258464885,0,2,258,-334,292,-802,3275,2414,-4714
1665258464889,0,2,258,-334,292,-802,3275,2414,-4714
1665258464889,1,1,256,-336,291,-804,3275,2414,-4714
1665258464889,1,1,256,-336,291,-804,3275,2414,-4714
1665258464889,1,1,256,-336,294,-807,3275,2414,-4714
1665258464890,1,1,256,-336,294,-807,3275,2414,-4714
1665258464910,1,1,257,-334,291,-812,3275,2414,-4714
1665258464911,1,1,257,-334,290,-817,3275,2414,-4714
1665258464911,1,1,257,-329,290,-817,3275,2414,-4714
1665258464912,1,2,257,-322,289,-821,3275,2414,-4714
1665258464938,1,2,257,-322,289,-821,3275,2414,-4714
1665258464940,1,2,257,-321,286,-820,3275,2414,-4714
1665258464940,1,2,257,-321,286,-820,3275,2414,-4714
1665258464940,0,1,257,-322,290,-818,3275,2414,-4714
1665258464940,0,1,257,-322,290,-818,3275,2414,-4714
1665258464964,0,1,257,-318,287,-823,3275,2414,-4714
1665258464967,0,1,257,-324,291,-823,3275,2414,-4714
1665258464968,1,1,257,-324,291,-823,3275,2414,-4714
1665258464968,1,1,257,-321,289,-829,3320,2419,-4722
1665258464968,1,1,257,-321,289,-829,3320,2419,-4722
1665258464983,0,1,256,-318,287,-830,3320,2419,-4722
1665258464984,0,1,256,-318,287,-830,3320,2419,-4722
1665258464984,0,1,256,-318,293,-833,3320,2419,-4722
1665258464998,0,1,256,-318,293,-833,3320,2419,-4722
1665258465000,1,2,257,-311,285,-836,3320,2419,-4722
1665258465000,1,2,257,-318,291,-831,3320,2419,-4722
1665258465015,1,2,257,-318,291,-831,3320,2419,-4722
1665258465017,0,2,257,-318,290,-827,3320,2419,-4722
1665258465017,0,2,257,-318,290,-827,3320,2419,-4722
1665258465033,0,2,257,-323,289,-818,3320,2419,-4722
1665258465035,0,2,257,-323,289,-818,3320,2419,-4722
1665258465035,0,1,257,-327,290,-814,3320,2419,-4722
1665258465060,0,1,257,-327,290,-818,3320,2419,-4722
1665258465062,0,1,257,-323,287,-818,3320,2419,-4722
1665258465062,0,1,256,-324,287,-825,3320,2419,-4722
1665258465062,1,1,256,-324,287,-825,3320,2419,-4722
1665258465062,1,1,256,-312,286,-837,3320,2419,-4722
1665258465088,1,1,256,-312,286,-837,3314,2416,-4700
1665258465092,0,2,257,-309,296,-839,3314,2416,-4700
1665258465092,0,2,257,-309,296,-839,3314,2416,-4700
1665258465092,0,2,257,-311,295,-838,3314,2416,-4700
1665258465092,0,2,257,-312,295,-829,3314,2416,-4700
1665258465092,1,3,256,-312,295,-829,3314,2416,-4700
1665258465108,1,3,256,-317,301,-821,3314,2416,-4700
1665258465110,1,3,256,-317,301,-821,3314,2416,-4700
1665258465110,0,1,257,-324,297,-818,3314,2416,-4700
1665258465125,0,1,257,-324,297,-818,3314,2416,-4700
1665258465127,0,1,257,-327,299,-817,3314,2416,-4700
1665258465127,0,1,257,-327,299,-817,3314,2416,-4700
1665258465160,1,1,258,-315,294,-826,3314,2416,-4700
1665258465163,1,1,258,-309,290,-830,3314,2416,-4700
1665258465163,1,1,258,-309,290,-830,3314,2416,-4700
1665258465163,1,2,257,-311,293,-827,3314,2416,-4700
1665258465163,1,2,257,-311,293,-827,3314,2416,-4700
1665258465164,1,2,257,-297,284,-833,3314,2416,-4700
1665258465164,1,2,257,-297,284,-833,3296,2443,-4643
1665258465186,1,2,257,-295,275,-831,3296,2443,-4643
1665258465187,1,2,257,-295,275,-831,3296,2443,-4643
1665258465188,1,2,257,-320,286,-821,3296,2443,-4643
1665258465188,1,2,257,-328,289,-818,3296,2443,-4643
1665258465208,1,1,257,-328,289,-818,3296,2443,-4643
1665258465210,1,1,257,-322,288,-822,3296,2443,-4643
1665258465210,1,1,257,-322,288,-822,3296,2443,-4643
1665258465210,1,2,257,-322,285,-820,3296,2443,-4643
1665258465210,1,2,257,-322,285,-820,3296,2443,-4643
1665258465221,1,2,257,-304,271,-826,3296,2443,-4643
1665258465223,1,2,257,-304,271,-820,3296,2443,-4643
1665258465236,0,1,256,-309,279,-820,3296,2443,-4643
1665258465238,0,1,256,-328,295,-813,3296,2443,-4643
1665258465238,0,1,256,-328,295,-813,3296,2443,-4643
1665258465253,-1,2,258,-307,291,-820,3296,2443,-4643
1665258465255,-1,2,258,-307,291,-820,3296,2443,-4643
1665258465255,-1,2,258,-303,281,-820,3296,2443,-4643
1665258465272,-1,2,258,-303,281,-820,3296,2443,-4643
1665258465274,0,2,256,-308,286,-824,3288,2422,-4677
1665258465274,0,2,256,-331,298,-817,3288,2422,-4677
1665258465293,0,2,256,-331,298,-817,3288,2422,-4677
1665258465295,0,4,257,-316,313,-820,3288,2422,-4677
1665258465295,0,4,257,-316,313,-820,3288,2422,-4677
1665258465295,0,4,257,-325,298,-808,3288,2422,-4677
1665258465313,0,4,257,-325,298,-808,3288,2422,-4677
1665258465314,1,2,257,-334,296,-801,3288,2422,-4677
1665258465314,1,2,257,-334,296,-801,3288,2422,-4677
1665258465314,1,2,257,-329,288,-803,3288,2422,-4677
1665258465331,1,2,257,-323,297,-812,3288,2422,-4677
1665258465332,0,2,257,-323,297,-812,3288,2422,-4677
1665258465332,0,2,257,-323,295,-816,3288,2422,-4677
1665258465349,0,2,257,-323,295,-816,3288,2422,-4677
1665258465351,0,2,257,-319,292,-821,3288,2422,-4677
1665258465351,0,2,257,-319,292,-821,3288,2422,-4677
1665258465369,0,2,257,-323,296,-822,3288,2422,-4677
1665258465371,0,2,257,-323,296,-822,3288,2422,-4677
1665258465371,0,3,258,-328,298,-817,3279,2417,-4643
1665258465371,0,3,258,-334,303,-810,3279,2417,-4643
1665258465391,0,3,258,-334,303,-810,3279,2417,-4643
1665258465394,1,2,258,-331,299,-807,3279,2417,-4643
1665258465394,1,2,258,-331,299,-807,3279,2417,-4643
1665258465394,1,2,258,-328,295,-808,3279,2417,-4643
1665258465412,1,2,258,-328,295,-808,3279,2417,-4643
1665258465414,1,1,256,-328,298,-814,3279,2417,-4643
1665258465414,1,1,256,-328,306,-822,3279,2417,-4643
1665258465414,1,1,256,-319,306,-822,3279,2417,-4643
1665258465431,0,3,258,-312,313,-825,3279,2417,-4643
1665258465432,0,3,258,-312,313,-825,3279,2417,-4643
1665258465432,0,3,258,-317,310,-822,3279,2417,-4643
1665258465448,0,3,258,-317,310,-822,3279,2417,-4643
1665258465449,1,1,257,-323,303,-818,3279,2417,-4643
1665258465449,1,1,257,-323,303,-818,3279,2417,-4643
1665258465450,1,1,257,-331,305,-813,3279,2417,-4643
1665258465471,1,1,257,-326,300,-814,3279,2417,-4643
1665258465474,0,2,259,-326,300,-814,3279,2417,-4643
1665258465474,0,2,259,-323,302,-817,3308,2405,-4666
1665258465474,0,2,259,-323,302,-817,3308,2405,-4666
1665258465495,1,3,258,-312,292,-826,3308,2405,-4666
1665258465499,1,3,258,-312,292,-826,3308,2405,-4666
1665258465499,1,3,258,-324,302,-822,3308,2405,-4666
1665258465499,1,3,258,-324,302,-822,3308,2405,-4666
1665258465499,0,3,257,-325,298,-822,3308,2405,-4666
1665258465512,0,3,257,-328,298,-820,3308,2405,-4666
1665258465514,0,3,257,-328,298,-820,3308,2405,-4666
1665258465531,0,2,258,-332,294,-817,3308,2405,-4666
1665258465532,0,2,258,-332,294,-817,3308,2405,-4666
1665258465532,0,2,258,-324,288,-820,3308,2405,-4666
