timestamp,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9
1665258680778,-1,4,255,302,663,496,3412,2186,-4473
1665258680790,-1,4,255,306,675,492,3412,2186,-4473
1665258680791,-1,4,255,306,675,488,3412,2186,-4473
1665258680807,1,3,255,314,675,488,3412,2186,-4473
1665258680809,1,3,255,315,677,488,3412,2186,-4473
1665258680809,1,3,255,315,677,488,3412,2186,-4473
1665258680809,0,3,254,313,668,489,3412,2186,-4473
1665258680823,0,3,254,313,668,489,3412,2186,-4473
1665258680825,0,3,254,312,667,492,3412,2186,-4473
1665258680825,0,3,254,312,667,492,3412,2186,-4473
1665258680847,1,2,254,307,679,498,3412,2186,-4473
1665258680849,1,2,254,307,679,496,3412,2186,-4473
1665258680849,1,2,254,314,679,496,3412,2186,-4473
1665258680849,0,5,255,318,684,496,3412,2186,-4473
1665258680876,0,5,255,318,684,496,3412,2186,-4473
1665258680878,0,5,255,335,686,493,3412,2186,-4473
1665258680878,0,5,255,335,686,493,3412,2186,-4473
1665258680878,1,3,255,343,681,490,3412,2186,-4473
1665258680878,1,3,255,343,681,490,3391,2139,-4443
1665258680878,1,3,255,348,693,489,3391,2139,-4443
1665258680898,1,3,255,345,700,490,3391,2139,-4443
1665258680901,0,1,256,345,700,490,3391,2139,-4443
1665258680901,0,1,256,330,698,493,3391,2139,-4443
1665258680901,0,1,256,330,698,493,3391,2139,-4443
1665258680917,1,1,256,310,691,494,3391,2139,-4443
1665258680918,1,1,256,310,691,494,3391,2139,-4443
1665258680919,1,1,256,290,683,497,3391,2139,-4443
1665258680941,1,1,256,290,683,497,3391,2139,-4443
1665258680943,0,2,256,270,690,501,3391,2139,-4443
1665258680943,0,2,256,259,699,503,3391,2139,-4443
1665258680943,0,2,256,259,699,503,3391,2139,-4443
1665258680965,0,3,255,264,694,498,3391,2139,-4443
1665258680969,0,3,255,264,694,498,3391,2139,-4443
1665258680969,0,3,255,260,706,499,3391,2139,-4443
1665258680969,0,3,255,260,706,499,3391,2139,-4443
1665258680969,0,1,255,266,717,500,3391,2139,-4443
1665258680996,0,1,255,266,717,496,3391,2139,-4443
1665258680998,0,1,255,277,724,496,3413,2113,-4349
1665258680998,16,-1,257,269,722,497,3413,2113,-4349
1665258680998,1,-1,257,269,722,497,3413,2113,-4349
1665258680998,1,-1,257,259,705,499,3413,2113,-4349
1665258681013,1,-1,257,259,705,499,3413,2113,-4349
1665258681015,1,0,255,237,702,502,3413,2113,-4349
1665258681016,1,0,255,237,702,502,3413,2113,-4349
1665258681016,1,0,255,206,691,506,3413,2113,-4349
1665258681030,1,0,255,185,695,509,3413,2113,-4349
1665258681032,1,3,258,185,695,509,3413,2113,-4349
1665258681032,1,3,258,176,689,509,3413,2113,-4349
1665258681047,1,3,258,176,689,509,3413,2113,-4349
1665258681049,1,4,258,170,678,509,3413,2113,-4349
1665258681049,1,4,258,170,678,509,3413,2113,-4349
1665258681066,1,4,258,173,671,510,3413,2113,-4349
1665258681068,1,4,258,173,671,510,3413,2113,-4349
1665258681068,-1,7,256,183,684,507,3413,2113,-4349
1665258681084,-1,7,256,201,694,505,3413,2113,-4349
1665258681086,-1,7,256,201,694,505,3453,2071,-4317
1665258681086,0,5,256,215,689,503,3453,2071,-4317
1665258681087,0,5,256,215,689,503,3453,2071,-4317
1665258681108,0,5,256,220,679,501,3453,2071,-4317
1665258681109,0,5,256,220,679,501,3453,2071,-4317
1665258681109,0,4,257,225,680,500,3453,2071,-4317
1665258681109,0,4,257,225,680,500,3453,2071,-4317
1665258681125,0,4,257,238,682,497,3453,2071,-4317
1665258681127,0,4,258,252,687,495,3453,2071,-4317
1665258681127,1,3,258,252,687,495,3453,2071,-4317
1665258681148,1,3,258,272,691,491,3453,2071,-4317
1665258681152,1,3,258,272,691,491,3453,2071,-4317
1665258681152,1,-4,259,280,692,491,3453,2071,-4317
1665258681152,1,-4,259,280,692,491,3453,2071,-4317
1665258681152,1,-4,259,278,678,487,3453,2071,-4317
1665258681174,1,-4,259,278,678,492,3453,2071,-4317
1665258681176,1,1,259,272,669,492,3453,2071,-4317
1665258681176,1,1,259,248,661,498,3453,2071,-4317
1665258681176,1,1,259,248,661,498,3453,2071,-4317
1665258681192,0,4,258,226,654,501,3439,1997,-4288
1665258681194,0,4,258,226,654,501,3439,1997,-4288
1665258681194,0,4,258,219,649,499,3439,1997,-4288
1665258681194,0,4,258,219,649,499,3439,1997,-4288
1665258681210,-1,5,258,219,639,503,3439,1997,-4288
1665258681211,-1,5,258,212,648,508,3439,1997,-4288
1665258681211,-1,5,258,212,648,508,3439,1997,-4288
1665258681224,0,5,258,208,641,506,3439,1997,-4288
1665258681226,0,5,258,208,641,506,3439,1997,-4288
1665258681242,0,5,258,213,652,504,3439,1997,-4288
1665258681244,0,5,258,213,652,504,3439,1997,-4288
1665258681244,1,3,260,218,661,499,3439,1997,-4288
1665258681244,1,3,260,218,661,499,3439,1997,-4288
1665258681261,1,3,260,223,667,498,3439,1997,-4288
1665258681263,1,3,260,238,668,494,3439,1997,-4288
1665258681263,1,4,258,238,668,494,3439,1997,-4288
1665258681282,1,4,258,255,666,491,3439,1997,-4288
1665258681284,1,4,258,255,666,491,3439,1997,-4288
1665258681284,0,5,259,268,667,490,3465,1968,-4265
1665258681284,0,5,259,268,667,490,3465,1968,-4265
1665258681304,0,5,259,278,667,488,3465,1968,-4265
1665258681306,0,5,259,278,667,488,3465,1968,-4265
1665258681306,1,4,258,275,661,489,3465,1968,-4265
1665258681306,1,4,258,267,661,492,3465,1968,-4265
1665258681325,1,4,258,267,661,492,3465,1968,-4265
1665258681329,1,3,257,267,654,491,3465,1968,-4265
1665258681330,1,3,257,267,654,491,3465,1968,-4265
1665258681330,1,3,257,268,665,491,3465,1968,-4265
1665258681349,1,3,257,268,665,491,3465,1968,-4265
1665258681351,2,-3,259,287,655,483,3465,1968,-4265
1665258681351,2,-3,259,287,651,484,3465,1968,-4265
1665258681351,2,-3,259,278,651,484,3465,1968,-4265
1665258681366,0,4,259,258,674,491,3465,1968,-4265
1665258681368,0,4,259,258,674,491,3465,1968,-4265
1665258681368,0,4,259,258,646,494,3465,1968,-4265
1665258681368,0,4,259,258,646,494,3465,1968,-4265
1665258681391,0,5,258,255,650,492,3465,1968,-4265
1665258681393,0,5,258,255,650,492,3453,1899,-4225
1665258681393,0,5,258,272,656,490,3453,1899,-4225
1665258681393,0,5,258,293,648,486,3453,1899,-4225
1665258681407,1,3,257,293,648,486,3453,1899,-4225
1665258681409,1,3,257,303,648,485,3453,1899,-4225
1665258681409,1,3,257,303,648,485,3453,1899,-4225
1665258681423,0,1,258,297,651,485,3453,1899,-4225
1665258681425,0,1,258,297,651,485,3453,1899,-4225
1665258681425,0,1,258,284,652,489,3453,1899,-4225
1665258681444,0,1,258,284,652,489,3453,1899,-4225
1665258681445,2,2,258,267,640,490,3453,1899,-4225
1665258681445,2,2,258,243,631,495,3453,1899,-4225
1665258681445,2,2,258,243,631,495,3453,1899,-4225
1665258681468,2,1,259,227,635,493,3453,1899,-4225
1665258681471,2,1,259,227,635,493,3453,1899,-4225
1665258681472,2,1,259,217,632,495,3453,1899,-4225
1665258681472,2,1,259,217,632,495,3453,1899,-4225
1665258681472,1,3,258,208,644,498,3453,1899,-4225
1665258681488,1,3,258,208,644,498,3495,1839,-4178
1665258681490,1,3,258,208,647,496,3495,1839,-4178
1665258681490,1,3,258,210,649,500,3495,1839,-4178
1665258681507,1,5,258,210,649,500,3495,1839,-4178
1665258681509,1,5,258,207,653,500,3495,1839,-4178
1665258681509,1,5,258,207,653,500,3495,1839,-4178
1665258681526,1,3,259,191,644,502,3495,1839,-4178
1665258681527,1,3,259,191,644,502,3495,1839,-4178
1665258681527,1,3,259,175,641,504,3495,1839,-4178
1665258681527,1,3,259,175,643,501,3495,1839,-4178
1665258681546,1,2,258,178,643,501,3495,1839,-4178
1665258681548,1,2,258,185,650,496,3495,1839,-4178
1665258681548,1,2,258,185,650,496,3495,1839,-4178
1665258681548,1,3,258,182,644,496,3495,1839,-4178
1665258681575,1,3,258,182,644,496,3495,1839,-4178
1665258681578,1,3,258,182,650,496,3495,1839,-4178
1665258681578,1,3,258,182,650,496,3495,1839,-4178
1665258681578,0,4,258,189,652,500,3495,1839,-4178
1665258681578,0,4,258,195,661,499,3495,1839,-4178
1665258681591,0,4,258,195,661,499,3501,1734,-4217
1665258681592,0,1,257,212,666,494,3501,1734,-4217
1665258681592,0,1,257,212,666,494,3501,1734,-4217
1665258681607,0,1,257,235,670,493,3501,1734,-4217
1665258681608,0,1,257,235,670,493,3501,1734,-4217
1665258681608,-1,7,256,240,658,494,3501,1734,-4217
1665258681624,-1,7,256,240,658,494,3501,1734,-4217
1665258681626,-1,7,256,229,654,502,3501,1734,-4217
1665258681626,-1,7,256,209,642,507,3501,1734,-4217
1665258681641,0,6,258,209,642,507,3501,1734,-4217
1665258681643,0,6,258,193,638,511,3501,1734,-4217
1665258681643,0,6,258,193,638,511,3501,1734,-4217
1665258681662,0,6,258,184,645,512,3501,1734,-4217
1665258681666,0,6,258,184,645,512,3501,1734,-4217
1665258681666,0,6,258,195,646,505,3501,1734,-4217
1665258681666,0,6,258,195,646,505,3501,1734,-4217
1665258681688,-1,6,257,198,657,505,3501,1734,-4217
1665258681693,-1,6,257,209,664,499,3501,1734,-4217
1665258681693,-1,6,257,209,664,499,3514,1705,-4123
1665258681693,1,1,260,224,676,497,3514,1705,-4123
1665258681693,1,1,260,224,676,497,3514,1705,-4123
1665258681705,1,1,260,238,681,495,3514,1705,-4123
1665258681707,1,1,260,238,681,495,3514,1705,-4123
1665258681707,-1,6,257,250,678,496,3514,1705,-4123
1665258681723,-1,6,257,250,685,498,3514,1705,-4123
1665258681724,-1,6,257,253,685,498,3514,1705,-4123
1665258681724,1,1,258,260,685,499,3514,1705,-4123
1665258681740,1,1,258,260,685,499,3514,1705,-4123
1665258681742,1,1,258,256,685,494,3514,1705,-4123
1665258681742,1,1,258,256,685,494,3514,1705,-4123
1665258681757,1,0,257,255,685,494,3514,1705,-4123
1665258681759,1,0,257,255,685,494,3514,1705,-4123
1665258681759,1,0,257,251,683,494,3514,1705,-4123
1665258681777,1,0,257,237,678,494,3514,1705,-4123
1665258681780,2,-2,260,237,678,494,3514,1705,-4123
1665258681780,2,-2,260,223,673,496,3514,1705,-4123
1665258681780,2,-2,260,223,673,496,3514,1705,-4123
1665258681803,0,4,257,207,657,501,3550,1656,-4138
1665258681806,0,4,257,207,657,501,3550,1656,-4138
1665258681807,0,4,257,202,647,500,3550,1656,-4138
1665258681807,0,4,257,202,647,500,3550,1656,-4138
1665258681807,2,-2,260,196,656,506,3550,1656,-4138
1665258681822,2,-2,260,191,631,503,3550,1656,-4138
1665258681823,2,-2,260,191,631,503,3550,1656,-4138
1665258681823,2,0,259,181,632,503,3550,1656,-4138
1665258681840,2,0,259,181,632,503,3550,1656,-4138
1665258681841,2,0,259,176,625,501,3550,1656,-4138
1665258681841,2,0,259,176,625,501,3550,1656,-4138
1665258681841,1,2,258,180,635,503,3550,1656,-4138
1665258681858,1,2,258,180,635,500,3550,1656,-4138
1665258681859,1,2,258,190,637,500,3550,1656,-4138
1665258681859,1,-2,258,199,639,496,3550,1656,-4138
1665258681883,2,-2,258,199,639,496,3550,1656,-4138
1665258681885,2,-2,258,210,638,492,3550,1656,-4138
1665258681885,2,-2,258,210,638,492,3550,1656,-4138
1665258681885,0,5,257,224,631,492,3531,1619,-4102
1665258681885,0,5,257,224,631,492,3531,1619,-4102
1665258681914,0,5,257,228,646,494,3531,1619,-4102
1665258681917,0,5,257,228,646,494,3531,1619,-4102
1665258681918,-1,9,257,247,646,494,3531,1619,-4102
1665258681918,-1,9,257,253,662,499,3531,1619,-4102
1665258681918,-1,9,257,253,662,499,3531,1619,-4102
1665258681918,0,4,257,251,659,499,3531,1619,-4102
1665258681935,0,4,257,251,659,499,3531,1619,-4102
1665258681937,0,4,257,252,648,499,3531,1619,-4102
1665258681937,0,4,257,252,648,499,3531,1619,-4102
1665258681959,1,3,258,256,656,498,3531,1619,-4102
1665258681961,1,3,258,275,655,493,3531,1619,-4102
1665258681962,1,3,258,275,655,493,3531,1619,-4102
1665258681962,1,4,256,296,673,490,3531,1619,-4102
1665258681962,1,4,256,296,673,490,3531,1619,-4102
1665258681987,1,4,256,318,664,486,3531,1619,-4102
1665258681989,1,4,256,318,664,486,3531,1619,-4102
1665258681989,1,4,257,323,655,482,3531,1619,-4102
1665258681989,1,4,257,323,655,482,3556,1581,-4162
1665258681989,1,4,257,317,660,489,3556,1581,-4162
1665258682008,1,4,257,313,652,489,3556,1581,-4162
1665258682011,1,2,258,313,652,489,3556,1581,-4162
1665258682011,1,2,258,312,663,488,3556,1581,-4162
1665258682012,1,2,258,312,663,488,3556,1581,-4162
1665258682034,0,3,257,317,667,487,3556,1581,-4162
1665258682036,0,3,257,317,667,487,3556,1581,-4162
1665258682037,0,3,257,327,671,482,3556,1581,-4162
1665258682037,0,3,257,327,671,483,3556,1581,-4162
1665258682037,1,4,258,327,667,483,3556,1581,-4162
1665258682050,1,4,258,320,665,485,3556,1581,-4162
1665258682052,1,4,258,320,665,485,3556,1581,-4162
1665258682063,0,5,256,315,670,487,3556,1581,-4162
1665258682066,0,5,256,315,670,487,3556,1581,-4162
1665258682066,0,5,256,322,666,488,3556,1581,-4162
1665258682090,0,5,256,322,666,488,3556,1581,-4162
1665258682091,-1,7,256,328,665,485,3556,1581,-4162
1665258682091,-1,7,256,349,661,480,3593,1543,-4185
1665258682091,-1,7,256,349,661,480,3593,1543,-4185
1665258682110,0,7,256,363,658,478,3593,1543,-4185
1665258682113,0,7,256,363,658,478,3593,1543,-4185
1665258682113,0,7,256,377,669,480,3593,1543,-4185
1665258682113,0,7,256,377,669,480,3593,1543,-4185
1665258682130,0,4,257,377,672,482,3593,1543,-4185
1665258682131,0,4,257,377,672,482,3593,1543,-4185
1665258682131,0,4,257,368,665,486,3593,1543,-4185
1665258682131,0,4,257,340,663,488,3593,1543,-4185
1665258682146,0,3,257,340,663,488,3593,1543,-4185
1665258682149,0,3,257,317,656,489,3593,1543,-4185
1665258682149,0,3,257,317,656,489,3593,1543,-4185
1665258682162,1,2,258,294,647,490,3593,1543,-4185
1665258682164,1,2,258,294,647,490,3593,1543,-4185
1665258682164,1,2,258,253,654,499,3593,1543,-4185
1665258682183,1,2,258,253,654,499,3593,1543,-4185
1665258682185,1,1,256,265,643,487,3593,1543,-4185
1665258682185,1,1,256,271,655,486,3593,1543,-4185
1665258682185,1,1,256,271,655,486,3634,1490,-4144
1665258682198,1,2,258,259,690,493,3634,1490,-4144
1665258682202,1,2,258,259,690,493,3634,1490,-4144
1665258682202,1,2,258,274,654,487,3634,1490,-4144
1665258682216,1,2,258,274,654,487,3634,1490,-4144
1665258682218,1,2,257,252,671,494,3634,1490,-4144
1665258682218,1,2,257,252,671,493,3634,1490,-4144
1665258682240,1,2,257,244,668,493,3634,1490,-4144
1665258682241,-15,0,257,235,651,493,3634,1490,-4144
1665258682242,0,0,257,235,651,493,3634,1490,-4144
1665258682242,0,0,257,205,663,501,3634,1490,-4144
1665258682257,0,0,257,205,663,501,3634,1490,-4144
1665258682259,2,-1,259,189,641,500,3634,1490,-4144
1665258682259,2,-1,259,189,641,500,3634,1490,-4144
1665258682277,2,-1,259,168,647,502,3634,1490,-4144
1665258682279,2,-1,259,173,641,501,3634,1490,-4144
1665258682279,-1,4,258,173,641,501,3634,1490,-4144
1665258682279,-1,4,258,210,639,494,3634,1490,-4144
1665258682297,-1,4,258,210,639,494,3609,1415,-4125
1665258682300,-1,8,257,225,653,500,3609,1415,-4125
1665258682300,-1,8,257,225,653,500,3609,1415,-4125
1665258682300,-1,8,257,240,664,499,3609,1415,-4125
1665258682324,-1,8,257,240,664,499,3609,1415,-4125
1665258682328,0,6,257,245,648,499,3609,1415,-4125
1665258682329,0,6,257,247,653,497,3609,1415,-4125
1665258682329,0,6,257,247,653,497,3609,1415,-4125
1665258682329,1,0,258,247,641,497,3609,1415,-4125
1665258682348,1,0,258,247,641,497,3609,1415,-4125
1665258682351,1,0,258,225,639,504,3609,1415,-4125
1665258682351,1,0,258,225,639,504,3609,1415,-4125
1665258682351,0,3,256,205,639,506,3609,1415,-4125
1665258682365,0,3,256,205,639,506,3609,1415,-4125
1665258682366,0,3,256,194,630,505,3609,1415,-4125
1665258682367,0,3,259,165,656,511,3609,1415,-4125
1665258682384,0,2,259,165,656,511,3609,1415,-4125
1665258682386,0,2,259,154,632,509,3609,1415,-4125
1665258682386,0,2,259,154,632,509,3609,1415,-4125
1665258682386,2,3,257,142,646,510,3622,1393,-4142
1665258682407,2,3,257,142,646,510,3622,1393,-4142
1665258682410,2,3,257,162,631,503,3622,1393,-4142
1665258682410,2,3,257,162,626,505,3622,1393,-4142
1665258682410,0,5,257,167,626,505,3622,1393,-4142
1665258682425,0,5,257,166,633,506,3622,1393,-4142
1665258682426,0,5,257,166,633,506,3622,1393,-4142
1665258682426,-1,11,255,189,647,504,3622,1393,-4142
1665258682441,-1,11,255,189,647,504,3622,1393,-4142
1665258682443,-1,11,255,212,646,500,3622,1393,-4142
1665258682443,-1,11,255,212,646,500,3622,1393,-4142
1665258682458,0,5,256,211,656,508,3622,1393,-4142
1665258682460,0,5,256,200,646,509,3622,1393,-4142
1665258682460,0,5,256,200,646,509,3622,1393,-4142
1665258682477,-1,8,256,180,638,505,3622,1393,-4142
1665258682479,-1,8,256,180,638,505,3622,1393,-4142
1665258682479,-1,8,256,159,643,506,3622,1393,-4142
1665258682479,-1,8,256,159,643,506,3622,1393,-4142
1665258682501,1,1,257,148,649,506,3653,1308,-4176
1665258682503,1,1,257,148,649,506,3653,1308,-4176
1665258682504,1,1,257,127,649,508,3653,1308,-4176
1665258682504,1,1,257,119,654,510,3653,1308,-4176
1665258682521,-1,10,255,119,654,510,3653,1308,-4176
1665258682523,-1,10,255,130,663,514,3653,1308,-4176
1665258682523,-1,10,255,130,663,514,3653,1308,-4176
1665258682523,-1,13,254,158,658,513,3653,1308,-4176
1665258682540,-1,13,254,158,658,513,3653,1308,-4176
1665258682542,-1,13,254,200,655,509,3653,1308,-4176
1665258682542,-1,13,254,200,655,509,3653,1308,-4176
1665258682557,-2,15,254,236,656,514,3653,1308,-4176
1665258682558,-2,15,254,264,659,511,3653,1308,-4176
1665258682558,-2,15,254,264,659,511,3653,1308,-4176
1665258682580,0,8,255,283,654,511,3653,1308,-4176
1665258682584,0,8,255,283,654,511,3653,1308,-4176
1665258682584,0,8,255,283,664,506,3653,1308,-4176
1665258682584,0,8,255,283,664,506,3653,1308,-4176
1665258682584,-1,5,256,277,655,501,3653,1308,-4176
1665258682602,-1,5,256,277,660,498,3707,1253,-4186
1665258682604,-1,5,256,281,660,498,3707,1253,-4186
1665258682604,1,2,258,288,667,497,3707,1253,-4186
1665258682604,1,2,258,288,667,497,3707,1253,-4186
1665258682624,1,2,258,294,662,491,3707,1253,-4186
1665258682625,1,2,258,294,662,491,3707,1253,-4186
1665258682625,0,1,257,290,659,491,3707,1253,-4186
1665258682625,0,1,257,290,659,491,3707,1253,-4186
1665258682641,0,1,257,294,671,488,3707,1253,-4186
1665258682642,0,1,257,294,686,492,3707,1253,-4186
1665258682643,2,-2,259,294,686,492,3707,1253,-4186
1665258682657,2,-2,259,287,694,495,3707,1253,-4186
1665258682659,2,-2,259,287,694,495,3707,1253,-4186
1665258682659,-1,6,255,278,709,499,3707,1253,-4186
1665258682678,-1,6,255,278,709,499,3707,1253,-4186
1665258682679,-1,6,255,265,728,505,3707,1253,-4186
1665258682679,-1,6,255,265,728,505,3707,1253,-4186
1665258682679,1,4,258,254,728,505,3707,1253,-4186
1665258682699,1,4,258,248,703,503,3681,1212,-4227
1665258682702,1,4,258,248,703,503,3681,1212,-4227
1665258682702,0,3,258,231,684,500,3681,1212,-4227
1665258682702,0,3,258,231,684,500,3681,1212,-4227
1665258682722,0,3,258,219,687,503,3681,1212,-4227
1665258682723,0,3,258,219,687,503,3681,1212,-4227
1665258682723,3,-4,260,194,675,502,3681,1212,-4227
1665258682723,3,-4,260,194,675,506,3681,1212,-4227
1665258682740,3,-4,260,150,659,506,3681,1212,-4227
1665258682742,3,-10,262,106,632,509,3681,1212,-4227
1665258682742,4,-10,262,106,632,509,3681,1212,-4227
1665258682757,4,-10,262,51,619,519,3681,1212,-4227
1665258682759,4,-10,262,51,619,519,3681,1212,-4227
1665258682759,2,-3,262,5,597,529,3681,1212,-4227
1665258682777,2,-3,262,5,597,529,3681,1212,-4227
1665258682778,2,-3,262,-24,570,528,3681,1212,-4227
1665258682779,2,-3,262,-24,569,532,3681,1212,-4227
1665258682779,1,4,259,-38,569,532,3681,1212,-4227
1665258682802,1,4,259,-51,557,536,3681,1212,-4227
1665258682805,1,4,259,-51,557,536,3699,1176,-4209
1665258682805,-1,6,258,-42,545,535,3699,1176,-4209
1665258682805,-1,6,258,-42,545,535,3699,1176,-4209
1665258682805,-1,6,258,-45,548,537,3699,1176,-4209
1665258682822,-1,6,258,-45,548,537,3699,1176,-4209
1665258682823,2,0,259,-17,542,536,3699,1176,-4209
1665258682823,2,0,259,4,551,532,3699,1176,-4209
1665258682842,2,0,259,4,551,532,3699,1176,-4209
1665258682846,-2,10,256,29,546,529,3699,1176,-4209
1665258682846,-2,10,256,29,546,529,3699,1176,-4209
1665258682846,-2,10,256,63,556,524,3699,1176,-4209
1665258682867,-2,10,256,63,556,524,3699,1176,-4209
1665258682870,-1,10,257,89,561,522,3699,1176,-4209
1665258682870,-1,10,257,89,561,522,3699,1176,-4209
1665258682870,-1,10,257,110,575,518,3699,1176,-4209
1665258682870,-1,10,257,123,587,518,3699,1176,-4209
1665258682890,-1,8,256,123,587,518,3699,1176,-4209
1665258682892,-1,8,256,136,585,516,3699,1176,-4209
1665258682892,-1,8,256,136,585,516,3726,1091,-4314
1665258682892,0,8,257,127,590,517,3726,1091,-4314
1665258682913,0,8,257,127,590,517,3726,1091,-4314
1665258682915,0,8,257,78,611,537,3726,1091,-4314
1665258682915,0,8,257,78,611,517,3726,1091,-4314
1665258682915,-1,9,254,118,612,517,3726,1091,-4314
1665258682929,-1,9,254,131,629,515,3726,1091,-4314
1665258682931,-1,9,254,131,629,515,3726,1091,-4314
1665258682932,-1,10,253,147,596,509,3726,1091,-4314
1665258682950,-1,10,253,147,596,509,3726,1091,-4314
1665258682953,-1,10,253,175,613,506,3726,1091,-4314
1665258682953,-1,10,253,175,613,506,3726,1091,-4314
1665258682953,2,-2,256,161,653,516,3726,1091,-4314
1665258682975,2,-2,256,161,629,508,3726,1091,-4314
1665258682978,2,-2,256,162,629,508,3726,1091,-4314
1665258682978,0,3,256,144,645,514,3726,1091,-4314
1665258682978,0,3,256,144,645,514,3726,1091,-4314
1665258683002,0,3,256,135,633,513,3726,1091,-4314
1665258683005,0,3,256,135,633,513,3726,1091,-4314
1665258683005,1,1,256,144,633,507,3737,1056,-4259
1665258683005,1,1,256,144,633,507,3737,1056,-4259
1665258683005,1,1,256,158,656,508,3737,1056,-4259
1665258683024,1,1,256,166,645,505,3737,1056,-4259
1665258683026,0,1,257,166,645,505,3737,1056,-4259
1665258683026,0,1,257,157,648,509,3737,1056,-4259
1665258683026,0,1,257,157,648,509,3737,1056,-4259
1665258683044,1,2,257,150,643,511,3737,1056,-4259
1665258683045,1,2,257,150,643,511,3737,1056,-4259
1665258683045,1,2,257,127,639,512,3737,1056,-4259
1665258683046,1,2,257,127,639,512,3737,1056,-4259
1665258683063,-1,4,256,108,635,510,3737,1056,-4259
1665258683065,-1,4,256,89,633,510,3737,1056,-4259
1665258683066,-1,4,256,89,633,510,3737,1056,-4259
1665258683066,0,2,257,71,635,511,3737,1056,-4259
1665258683087,0,2,257,71,635,511,3737,1056,-4259
1665258683089,0,2,257,63,630,510,3737,1056,-4259
1665258683089,0,2,257,63,630,510,3737,1056,-4259
1665258683089,0,5,256,50,633,512,3713,1046,-4254
1665258683112,0,5,256,50,633,514,3713,1046,-4254
1665258683114,0,5,256,51,619,514,3713,1046,-4254
1665258683114,0,10,257,40,613,516,3713,1046,-4254
1665258683114,-1,10,257,40,613,516,3713,1046,-4254
1665258683129,-1,10,257,42,613,519,3713,1046,-4254
1665258683131,-1,10,257,42,613,519,3713,1046,-4254
1665258683131,-1,9,255,56,617,518,3713,1046,-4254
1665258683131,-1,9,255,56,617,518,3713,1046,-4254
1665258683147,-1,9,255,79,622,519,3713,1046,-4254
1665258683149,-1,9,255,115,645,514,3713,1046,-4254
1665258683149,-1,16,259,115,645,514,3713,1046,-4254
1665258683167,-1,16,259,157,636,514,3713,1046,-4254
1665258683170,-1,16,259,157,636,514,3713,1046,-4254
1665258683170,-2,12,255,175,670,516,3713,1046,-4254
1665258683170,-2,12,255,175,670,516,3713,1046,-4254
1665258683186,-2,12,255,195,681,509,3713,1046,-4254
1665258683188,-2,12,255,195,681,509,3713,1046,-4254
1665258683188,-1,9,255,201,680,510,3713,1046,-4254
1665258683206,-1,9,255,200,669,508,3768,968,-4301
1665258683208,-1,9,255,200,669,508,3768,968,-4301
1665258683208,1,2,258,191,667,511,3768,968,-4301
1665258683208,1,2,258,191,667,511,3768,968,-4301
1665258683225,1,2,258,196,676,504,3768,968,-4301
1665258683226,1,2,258,196,676,504,3768,968,-4301
1665258683226,0,4,257,195,686,508,3768,968,-4301
1665258683241,0,4,257,195,686,508,3768,968,-4301
1665258683242,0,4,257,203,676,504,3768,968,-4301
1665258683243,0,4,258,206,678,505,3768,968,-4301
1665258683270,0,5,258,206,678,505,3768,968,-4301
1665258683271,0,5,258,197,674,508,3768,968,-4301
1665258683271,0,5,258,197,674,508,3768,968,-4301
1665258683271,-1,5,258,191,668,507,3768,968,-4301
1665258683271,-1,5,258,191,668,507,3768,968,-4301
1665258683293,-1,5,258,178,673,512,3768,968,-4301
1665258683295,-1,5,258,178,673,508,3768,968,-4301
1665258683295,0,5,258,172,673,508,3768,968,-4301
1665258683295,0,5,258,166,693,513,3742,938,-4327
1665258683295,0,5,258,166,693,513,3742,938,-4327
1665258683310,0,3,257,181,706,511,3742,938,-4327
1665258683311,0,3,257,181,706,511,3742,938,-4327
1665258683312,0,3,257,189,703,507,3742,938,-4327
1665258683327,0,3,257,189,703,507,3742,938,-4327
1665258683328,0,5,258,196,708,509,3742,938,-4327
1665258683329,0,5,258,199,702,510,3742,938,-4327
1665258683346,0,5,258,199,702,510,3742,938,-4327
1665258683349,0,9,258,203,684,507,3742,938,-4327
1665258683349,0,9,258,203,684,507,3742,938,-4327
1665258683349,0,9,258,212,687,506,3742,938,-4327
1665258683368,0,9,258,212,687,506,3742,938,-4327
1665258683370,-1,10,258,225,683,503,3742,938,-4327
1665258683370,-1,10,258,225,683,503,3742,938,-4327
1665258683370,-1,10,258,235,685,503,3742,938,-4327
1665258683391,-1,10,258,248,693,503,3742,938,-4327
1665258683393,0,8,258,248,693,503,3742,938,-4327
1665258683393,0,8,258,257,691,499,3742,938,-4327
1665258683393,0,8,258,257,691,499,3741,907,-4351
1665258683409,1,2,259,261,686,500,3741,907,-4351
1665258683411,1,2,259,261,686,500,3741,907,-4351
1665258683411,1,2,259,282,668,492,3741,907,-4351
1665258683426,1,2,259,282,668,492,3741,907,-4351
1665258683428,1,2,256,317,650,483,3741,907,-4351
1665258683428,1,2,256,299,699,491,3741,907,-4351
1665258683446,1,2,256,299,699,491,3741,907,-4351
1665258683448,0,7,259,292,672,493,3741,907,-4351
1665258683448,0,7,259,292,672,493,3741,907,-4351
1665258683449,0,7,259,312,646,491,3741,907,-4351
1665258683469,0,7,259,312,646,491,3741,907,-4351
